Address;RegName;Clk;Rst;Port;Signal;BitPos;Default;SW(R/W);HW(W);MCU(W);MISC;Description
0x0164;MACTOADCDUMP0;pclk;reset_n;;reg_toadcdump_ena;[31];1'h0;R/W;;;;
;;;;;;[30:28];3'h0;RO;;;;
;;;;;reg_loop_cycle;[27:20];8'h0;R/W;;;;
;;;;;reg_toadcdump_loopen;[19];1'h0;R/W;;;;
;;;;;toadcdump_done;[18];1'h0;RO;;;;
;;;;;;[17:16];2'h0;RO;;;;
;;;;;reg_toadcdump_rate;[15];1'h0;R/W;;;;
;;;;;;[14];1'h0;RO;;;;
;;;;;reg_toadcdump_size;[13:0];14'h0;R/W;;;;
0x0168;MACTXQ_NOENABLE_US;pclk;reset_n;;;[31:20];12'h0;RO;;;;
;;;;;txq_noenable_us;[19:0];20'h0;RO;;;;
0x016C;MACBB_CCA_IND_US;pclk;reset_n;;;[31:20];12'h0;RO;;;;
;;;;;bb_cca_ind_us;[19:0];20'h0;RO;;;;
0x0170;MACCCA_CNT;pclk;reset_n;;cca_cnt;[31:0];32'h0;RO;;;;
0x0174;MACCCA_RXFRAM_CNT;pclk;reset_n;;cca_rxfram_cnt;[31:0];32'h0;RO;;;;
0x0178;MACDIAG0;pclk;reset_n;;mac_edca_diag0;[31:0];32'h0;RO;;;;{txq2_backoff_cnt[9:0],txq1_backoff_cnt[9:0],txq0_backoff_cnt[9:0]}
0x017C;MACDIAG1;pclk;reset_n;;mac_edca_diag1;[31:0];32'h0;RO;;;;{r_q0aifs_cnt[7:0],r_q1aifs_cnt[7:0],r_q2aifs_cnt[7:0]}
0x0180;MACDIAG2;pclk;reset_n;;mac_edca_diag2;[31:0];32'h0;RO;;;;{sifs_end,q7aifs_end,q6aifs_end,q5aifs_end,q4aifs_end,q3aifs_end,q2aifs_end,q1aifs_end,q0aifs_end,q7backoff_end,q6backoff_end,q5backoff_end,q4backoff_end,q3backoff_end,q2backoff_end,q1backoff_end,q0backoff_end,main_macslot_state[1:0],sifs_done,backoff_done,r_tick_cnt[7:0]}
0x0184;MACDIAG3;pclk;reset_n;;mac_sch_diag0;[31:0];32'h0;RO;;;;{media_busy_test,bt_busy_test,1'b0,mac_state[2:0],autotx_state[2:0],tick_1us}
0x0188;MACDIAG_SEL;pclk;reset_n;;;[31:6];26'h0;RO;;;;
;;;;;reg_macdiag_sel;[5:0];6'h0;R/W;;;;
0x018C;MACTXDUMP;pclk;reset_n;;reg_mac_txdump_en;[31];1'h0;R/W;;;;
;;;;;;[30];1'h0;RO;;;;
;;;;;reg_mac_txdump_start_addr;[29:16];14'h0;R/W;;;;
;;;;;reg_mac_txdump_clr;[15];1'h0;R/W;;;;
;;;;;;[14];1'h0;RO;;;;
;;;;;reg_mac_txdump_size;[13:0];14'h0;R/W;;;;
0x0190;MACADCDUMP2;pclk;reset_n;;;[31:25];7'h0;RO;;;;
;;;;;reg_adcdump_agc_dbg;[24];1'h0;R/W;;;;
;;;;;reg_adcdump_byte3_sel;[23:18];6'h0;R/W;;;;
;;;;;reg_adcdump_byte2_sel;[17:12];6'h0;R/W;;;;
;;;;;reg_adcdump_byte1_sel;[11:6];6'h0;R/W;;;;
;;;;;reg_adcdump_byte0_sel;[5:0];6'h0;R/W;;;;
0x0194;MACSIM_FINISH;pclk;reset_n;;reg_macsim_finish;[31:0];32'h0;R/W;;;;
0x0198;MACTXENA_TO;pclk;reset_n;;reg_txena_to_ena;[31];1'h0;R/W;;;;
;;;;;reg_txena_imr0_ena;[30];1'h0;R/W;;;;
;;;;;;[29:16];14'h0;RO;;;;
;;;;;reg_txena_to_timer;[15:0];16'h0;R/W;;;;
0x019C;MACRXSTART_TIME;pclk;reset_n;;rxstart_time;[31:0];32'h0;RO;;;;
0x01A0;MACRXEND_TIME;pclk;reset_n;;rxend_time;[31:0];32'h0;RO;;;;
0x01A4;MACTXSTART_TIME;pclk;reset_n;;txstart_time;[31:0];32'h0;RO;;;;
0x01A8;MACTXEND_TIME;pclk;reset_n;;txend_time;[31:0];32'h0;RO;;;;
0x01AC;MACAUTOACK_TIME_VALID_CLR;pclk;reset_n;;;[31:6];26'h0;RO;;;;
;;;;Not;reg_autoack_time5_clr;[5];1'h0;WO;;;;
;;;;Not;reg_autoack_time4_clr;[4];1'h0;WO;;;;
;;;;Not;reg_autoack_time3_clr;[3];1'h0;WO;;;;
;;;;Not;reg_autoack_time2_clr;[2];1'h0;WO;;;;
;;;;Not;reg_autoack_time1_clr;[1];1'h0;WO;;;;
;;;;Not;reg_autoack_time0_clr;[0];1'h0;WO;;;;
0x01B0;MACAUTOACK_TIME_VALID;pclk;reset_n;;;[31:6];26'h0;RO;;;;
;;;;;reg_autoack_time5_valid;[5];1'h0;R/W;autoack_time5_valid_set/1'b1;reg_autoack_time5_clr/1'b0;;
;;;;;reg_autoack_time4_valid;[4];1'h0;R/W;autoack_time4_valid_set/1'b1;reg_autoack_time4_clr/1'b0;;
;;;;;reg_autoack_time3_valid;[3];1'h0;R/W;autoack_time3_valid_set/1'b1;reg_autoack_time3_clr/1'b0;;
;;;;;reg_autoack_time2_valid;[2];1'h0;R/W;autoack_time2_valid_set/1'b1;reg_autoack_time2_clr/1'b0;;
;;;;;reg_autoack_time1_valid;[1];1'h0;R/W;autoack_time1_valid_set/1'b1;reg_autoack_time1_clr/1'b0;;
;;;;;reg_autoack_time0_valid;[0];1'h0;R/W;autoack_time0_valid_set/1'b1;reg_autoack_time0_clr/1'b0;;
0x01B4;MACAUTOACK_TIMER0_US;pclk;reset_n;;autoack0_timer_us;[31:0];32'h0;RO;;;;
0x01B8;MACAUTOACK_TIMER0_CYC;pclk;reset_n;;;[31:7];25'h0;RO;;;;
;;;;;autoack0_timer_cyc;[6:0];7'h0;RO;;;;
0x01BC;MACAUTOACK_TIMER1_US;pclk;reset_n;;autoack1_timer_us;[31:0];32'h0;RO;;;;
0x01C0;MACAUTOACK_TIMER1_CYC;pclk;reset_n;;;[31:7];25'h0;RO;;;;
;;;;;autoack1_timer_cyc;[6:0];7'h0;RO;;;;
0x01C4;MACAUTOACK_TIMER2_US;pclk;reset_n;;autoack2_timer_us;[31:0];32'h0;RO;;;;
0x01C8;MACAUTOACK_TIMER2_CYC;pclk;reset_n;;;[31:7];25'h0;RO;;;;
;;;;;autoack2_timer_cyc;[6:0];7'h0;RO;;;;
0x01CC;MACAUTOACK_TIMER3_US;pclk;reset_n;;autoack3_timer_us;[31:0];32'h0;RO;;;;
0x01D0;MACAUTOACK_TIMER3_CYC;pclk;reset_n;;;[31:7];25'h0;RO;;;;
;;;;;autoack3_timer_cyc;[6:0];7'h0;RO;;;;
0x01D4;MACAUTOACK_TIMER4_US;pclk;reset_n;;autoack4_timer_us;[31:0];32'h0;RO;;;;
0x01D8;MACAUTOACK_TIMER4_CYC;pclk;reset_n;;;[31:7];25'h0;RO;;;;
;;;;;autoack4_timer_cyc;[6:0];7'h0;RO;;;;
0x01DC;MACAUTOACK_TIMER5_US;pclk;reset_n;;autoack5_timer_us;[31:0];32'h0;RO;;;;
0x01E0;MACAUTOACK_TIMER5_CYC;pclk;reset_n;;;[31:7];25'h0;RO;;;;
;;;;;autoack5_timer_cyc;[6:0];7'h0;RO;;;;
0x03F8;MACSCHDATE;pclk;reset_n;;;[31:28];4'h0;RO;;;;
;;;;;reg_macsch_date;[27:0];28'h1906181;R/W;;;;
0x03FC;MACID;pclk;reset_n;;;[31:8];24'h0;RO;;;;
;;;;;mac_fpga_ver;[7:0];8'hA;RO;;;;
